Store,PRODUCT NAME,CLOTHING CATEGORY,PRICE,DESCRIPTION,Product Page URL,STATIC IMAGE URL
Anthropologie,Paige Claudine High-Rise Ankle Flare Jeans,Jeans,$219.00,"With petite front patch pockets, a flattering high rise, and a subtle flare at the ankle, these jeans bring a subtle retro feel to your denim collection.",https://www.anthropologie.com/shop/paige-claudine-high-rise-ankle-flare-jeans?category=shop-all-jeans&color=061&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Citizens of Humanity Hailey Ultra High-Rise Split Flare Jeans,Jeans,$258.00,This slim pair features a vintage-inspired flare and a split hem for an eye-catching twist.,https://www.anthropologie.com/shop/citizens-of-humanity-hailey-ultra-high-rise-split-flare-jeans?category=shop-all-jeans&color=093&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Citizens of Humanity Marion High-Rise Bootcut Jeans,Jeans,$198.00,"Roomy enough to style with your ankle boots, but not as dramatic as the flare, these bootcut jeans feel sensibly wearable - and eternally chic.",https://www.anthropologie.com/shop/citizens-of-humanity-marion-high-rise-bootcut-jeans3?category=shop-all-jeans&color=001&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Citizens of Humanity Demy High-Rise Cropped Flare Jeans,Jeans,$258.00,"Featuring a cropped hem, this flared pair sits high on the waist to elongate your silhouette.",https://www.anthropologie.com/shop/citizens-of-humanity-demy-high-rise-cropped-flare-jeans?category=shop-all-jeans&color=003&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Citizens of Humanity Leena Corduroy Overalls,Jeans,$348.00,"These corduroy overalls feature adjustable straps and a bootcut silhouette, offering seasonal versatility in its comfiest, most fashion-forward form.",https://www.anthropologie.com/shop/citizens-of-humanity-leena-corduroy-overalls?category=shop-all-jeans&color=001&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,DL1961 Chrissy Ultra High-Rise Skinny Jeans,Jeans,$179.00,This body-hugging pair features a flattering high rise and a classic silhouette.,https://www.anthropologie.com/shop/dl1961-chrissy-ultra-high-rise-skinny-jeans5?category=shop-all-jeans&color=003&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Sanctuary Camo Cropped Kick Flare Pants,Jeans,$99.00,"Featuring a cropped hem and a trendy camo motif, this flared pair sits high on the waist to elongate your silhouette.",https://www.anthropologie.com/shop/sanctuary-camo-cropped-kick-flare-pants?category=shop-all-jeans&color=038&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,AG The Farrah High-Rise Skinny Jeans,Jeans,$198.00,"AG's original high-waisted skinny, The Farrah, is crafted from sateen and fine-stretch denims for a luxuriously soft wear. Available in a wide range of vintage-inspired washes and sleek finishes, this classic pair tapers from the knee to the ankle, elongating your legs for the most flattering of fits.",https://www.anthropologie.com/shop/ag-the-farrah-high-rise-skinny-jeans17?category=shop-all-jeans&color=027&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Joe's The Charlie High-Rise Skinny Jeans,Jeans,$198.00,"Featuring distressed details for a well-loved feel, this pair fits slim through the hip and thigh for effortless style.",https://www.anthropologie.com/shop/joes-the-charlie-high-rise-skinny-jeans2?category=shop-all-jeans&color=093&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Ella Moss The High-Rise Shimmer Skinny Jeans,Jeans,$99.50,"With a sleek and festive feel we love, these skinny jeans complete any ensemble with ease.",https://www.anthropologie.com/shop/ella-moss-the-high-rise-shimmer-skinny-jeans?category=shop-all-jeans&color=066&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Paige Hoxton High-Rise Cargo Skinny Jeans,Jeans,$225.00,"Merchandise must not be worn, washed, or altered. All tags must be attached and items must be returned in original packaging. Most merchandise can be returned within 60 days of the purchase date. A refund will be issued to the original form of payment at the original selling price. If returned after 60 days, a merchandise credit will be issued for the the original selling price.",https://www.anthropologie.com/shop/paige-hoxton-high-rise-cargo-skinny-jeans2?category=shop-all-jeans&color=099&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,AG The Tomas Ultra High-Rise Straight Jeans,Jeans,$198.00,"This classic straight pair is sits high on the hip for a comfortable, leg-lengthening fit.",https://www.anthropologie.com/shop/ag-the-tomas-ultra-high-rise-straight-jeans?category=shop-all-jeans&color=032&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,MOTHER The Swooner High-Rise Wide-Leg Jeans,Jeans,$248.00,"Featuring a super-high waist, this pair kicks out at the knee for a retro '70s feel.",https://www.anthropologie.com/shop/mother-the-swooner-high-rise-wide-leg-jeans?category=shop-all-jeans&color=047&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,3x1 Jesse Ultra High-Rise Skinny Ankle Jeans,Jeans,$225.00,"Featuring seamed detailing at the waist for a flattering fit, these essential skinny jeans are a must-have for your denim rotation.",https://www.anthropologie.com/shop/3x1-jesse-ultra-high-rise-skinny-ankle-jeans?category=shop-all-jeans&color=047&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,AG Mari Mid-Rise Tuxedo Stripe Straight Jeans,Jeans,$215.00,"Merchandise must not be worn, washed, or altered. All tags must be attached and items must be returned in original packaging. Most merchandise can be returned within 60 days of the purchase date. A refund will be issued to the original form of payment at the original selling price. If returned after 60 days, a merchandise credit will be issued for the the original selling price.",https://www.anthropologie.com/shop/ag-mari-mid-rise-tuxedo-stripe-straight-jeans?category=shop-all-jeans&color=091&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Paige Hoxton High-Rise Coated Skinny Jeans,Jeans,$239.00,"With a curve-hugging fit, this coated pair features a sleek - and surprisingly versatile - snake print motif.",https://www.anthropologie.com/shop/paige-hoxton-high-rise-coated-skinny-jeans2?category=shop-all-jeans&color=029&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Levi's Wedgie Ultra High-Rise Straight Cropped Jeans,Jeans,$98.00,"This vintage-inspired silhouette has a hip-hugging high rise that stays slim through the thigh and tapers ever-so-slightly at the knee. Flattering and iconic, the Wedgie is the It Fit of the season.",https://www.anthropologie.com/shop/levis-wedgie-ultra-high-rise-straight-cropped-jeans?category=shop-all-jeans&color=004&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Levi's Wedgie Plaid Ultra High-Rise Cropped Straight Jeans,Jeans,$98.00,"Cropped above the ankle, these plaid jeans are an easy-to-style essential.",https://www.anthropologie.com/shop/levis-wedgie-plaid-ultra-high-rise-cropped-straight-jeans?category=shop-all-jeans&color=093&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Paige Mid-Rise Bootcut Petite Jeans,Jeans,$219.00,"Roomy enough to style with your ankle boots, but not as dramatic as the flare, these bootcut jeans feel sensibly wearable - and eternally chic.",https://www.anthropologie.com/shop/paige-mid-rise-bootcut-petite-jeans?category=shop-all-jeans&color=093&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,MOTHER The Tomcat Ultra High-Rise Wide-Leg Jeans,Jeans,$248.00,"With its dramatic high rise and extra-wide leg, this denim pair is bound to be a weekend favorite.",https://www.anthropologie.com/shop/mother-the-tomcat-ultra-high-rise-wide-leg-jeans?category=shop-all-jeans&color=092&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,MOTHER The Swooner Ultra High-Rise Cropped Wide-Leg Jeans,Jeans,$248.00,"With its dramatic high rise and extra-wide leg, this cropped pair is bound to be a weekend favorite.",https://www.anthropologie.com/shop/mother-the-swooner-ultra-high-rise-cropped-wide-leg-jeans?category=shop-all-jeans&color=091&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,AGOLDE Riley Ultra High-Rise Straight Jeans,Jeans,$178.00,A frayed step hem gives this classic straight pair a well-loved feel.,https://www.anthropologie.com/shop/agolde-riley-ultra-high-rise-straight-jeans?category=shop-all-jeans&color=093&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Citizens of Humanity Demy Ultra High-Rise Cropped Flare Jeans,Jeans,$218.00,"Featuring a cropped hem, this flared pair sits high on the waist to elongate your silhouette.",https://www.anthropologie.com/shop/citizens-of-humanity-demy-ultra-high-rise-cropped-flare-jeans8?category=shop-all-jeans&color=047&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,3x1 Poppy High-Rise Button-Fly Skinny Jeans,Jeans,$265.00,"Featuring an exposed button fly, this high-rise pair fits slimly through the ankle.",https://www.anthropologie.com/shop/3x1-poppy-high-rise-button-fly-skinny-jeans?category=shop-all-jeans&color=047&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,MOTHER The Greaser Wide-Leg Denim Overalls,Jeans,$298.00,"With a wide-leg silhouette for a retro feel we love, these denim overalls are a laidback essential.",https://www.anthropologie.com/shop/mother-the-greaser-wide-leg-denim-overalls?category=shop-all-jeans&color=092&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,DL1961 Florence Mid-Rise Skinny Ankle Jeans,Jeans,$189.00,"
Please enter a location to check store availability.
",https://www.anthropologie.com/shop/dl1961-florence-mid-rise-skinny-ankle-jeans2?category=shop-all-jeans&color=091&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,MOTHER The Super Cruiser High-Rise Jeans,Jeans,$325.00,"Characterized by a slim fit that gradually widens below the knee, flared jeans were first used in the 19th century by American sailors for pragmatic purposes - the larger hem made it easier to grab men overboard and undress when soaked. However, in the mid-60s Sonny and Cher inspired the everyday use among the public. Commonly referred to as ""bell-bottoms,"" flared jeans remain a sartorial symbol of the freedom and forward-thinking that revolutionized the ...",https://www.anthropologie.com/shop/mother-the-super-cruiser-high-rise-jeans?category=shop-all-jeans&color=047&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Ella Moss The High-Rise Plaid Skinny Ankle Jeans,Jeans,$89.50,"Classically cool and understated, this high-rise pair fits slimly through the hip and thigh for a flattering, wear-everywhere style.",https://www.anthropologie.com/shop/ella-moss-the-high-rise-plaid-skinny-ankle-jeans?category=shop-all-jeans&color=041&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,AG The Quinne High-Rise Paneled Cropped Flare Jeans,Jeans,$215.00,"Featuring a cropped hem and front panel details, this flared pair sits high on the waist to elongate your silhouette.",https://www.anthropologie.com/shop/ag-the-quinne-high-rise-paneled-cropped-flare-jeans?category=shop-all-jeans&color=071&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,AMO Ultra High-Rise Ankle-Twist Skinny Jeans,Jeans,$280.00,A twisted seam at the ankle elevates this cropped skinny into an instant classic.,https://www.anthropologie.com/shop/amo-ultra-high-rise-ankle-twist-skinny-jeans?category=shop-all-jeans&color=093&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Ella Moss Button-Front Denim Jumpsuit,Jeans,$139.50,"With a bootcut silhouette for a retro feel we love, this denim jumpsuit is a laidback essential for fall.",https://www.anthropologie.com/shop/ella-moss-button-front-denim-jumpsuit?category=shop-all-jeans&color=091&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Levi's Mile High Ultra-Skinny Jeans,Jeans,$98.00,"With an ultra-high rise, Levi's Mile High Skinny lives up to its name. The hip-hugging style is crafted from super-stretch denim that lifts, slims, and shapes, while the traditional seamwork gives it the iconic Levi's look.",https://www.anthropologie.com/shop/levis-mile-high-ultra-skinny-jeans12?category=shop-all-jeans&color=106&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,3x1 Nicolette Ultra High-Rise Cropped Flare Jeans,Jeans,$225.00,"This flared, high-waisted pair features a charming pintucked detail down the leg.",https://www.anthropologie.com/shop/3x1-nicolette-ultra-high-rise-cropped-flare-jeans3?category=shop-all-jeans&color=091&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
